index,Hotel_Name,city,lat,lng,avg_rating,review_count,dataset_total_reviews,noise_sentiment,location_sentiment,cleanliness_sentiment,staff_sentiment,value_sentiment,quiet_positive_rate,quiet_negative_rate,crowded_positive_rate,crowded_negative_rate,quiet_net,crowded_net,city_center_lat,city_center_lng,distance_from_center_km,distance_percentile_within_city,distance_from_center_pct,distance_sweet_spot,centrality_score,log_review_count,hidden_score_base,city_hidden_percentile
55,Aparthotel Adagio Vienna City,Vienna,48.2110845,16.3838405,0.5861486486486489,0.0683297180043384,0.10488963733686173,0.20853411294587765,0.36611672434950515,0.267144211637962,0.294660888257964,0.44154730568855494,0.0,0.0,0.09375,0.046875,0.21739130434782608,0.5234375,48.2084,16.3725,0.8917835901556377,0.3333333333333333,33.3,0.6666666666666666,0.6666666666666667,0.09974545426855767,0.3544041511639495,0.3197278911564626
56,Aparthotel Arai 4 Superior,Barcelona,41.3807517,2.1772425,0.9219219219219219,0.0368763557483731,0.02868827810188248,0.2749005741611875,0.5323589230367984,0.13758252346469582,0.48686820103806383,0.28868459489646875,0.09523809523809523,0.11428571428571428,0.0,0.0,0.2546583850931677,0.5,41.3825,2.1769,0.19649104817472793,0.02403846153846154,2.4,0.04807692307692313,0.9759615384615384,0.028284474224447034,0.4784243707502137,0.9663461538461539
57,Aparthotel Atenea Barcelona,Barcelona,41.3862689,2.1291786,0.6570570570570571,0.0368763557483731,0.06345101341192037,0.18310141239312908,0.2840350657989176,0.16187507894808328,0.19925498085172536,0.5384776646156489,0.047619047619047616,0.0,0.0,0.0,0.2546583850931677,0.5,41.3825,2.1769,4.003324724265525,0.8798076923076923,88.0,0.24038461538461542,0.12019230769230771,0.0615192929253703,0.34877207572158947,0.3125
58,Aparthotel Mariano Cubi Barcelona,Barcelona,41.3982129,2.1494179,0.6375975975975976,0.026030368763557483,0.035604739279485174,0.2850121276737014,0.23275044292944808,0.22660965588464213,0.31458250699035384,0.5578497869942354,0.13333333333333333,0.0,0.0,0.48,0.32173913043478264,0.26,41.3825,2.1769,2.8824680443203845,0.7451923076923077,74.5,0.5096153846153846,0.2548076923076923,0.03498554524580643,0.3542700622079768,0.34615384615384615
59,Apex City Of London Hotel,London,51.5104624,-0.0795502,0.8209552836418508,0.21691973969631237,0.16280748180669993,0.2568445414547188,0.30348623007018455,0.23130139314274134,0.43950897047840065,0.42358858882256156,0.06633499170812604,0.01990049751243781,0.0,0.16417910447761194,0.2628163530175211,0.417910447761194,51.5073,-0.1277,3.3508044384831566,0.5575,55.8,0.885,0.4425,0.1508373239841713,0.4295492542473838,0.8775
60,Apex London Wall Hotel,London,51.5160484,-0.0880181,0.8450310775892171,0.09219088937093277,0.05448968545137427,0.3207213582008955,0.22944265034526384,0.28652700044374074,0.43193541914832667,0.3774346033883675,0.29069767441860467,0.09302325581395349,0.0,0.0,0.41456016177957533,0.5,51.5073,-0.1277,2.9133039468064377,0.5025,50.2,0.9950000000000001,0.49750000000000005,0.053056939429748914,0.4513857004375405,0.95
61,Apex Temple Court Hotel,London,51.5137335,-0.1087512,0.8583202036116833,0.24078091106290672,0.15492873037830035,0.31527888452782793,0.2778142915374814,0.2416959891458252,0.3319324650531217,0.47728870545304225,0.26158445440956657,0.017937219730941704,0.04035874439461884,0.04035874439461884,0.41626047962565804,0.5,51.5073,-0.1277,1.4937791273459122,0.2025,20.2,0.405,0.7975,0.14403863676973366,0.4413586483069646,0.925
62,Apollo Hotel Amsterdam,Amsterdam,52.3486098,4.8844292,0.6267223105458402,0.14642082429501085,0.17591868647380765,0.24105382551659457,0.22310036854719809,0.18806346682783714,0.27225804916257657,0.43864009340738186,0.14705882352941177,0.0,0.022058823529411763,0.0661764705882353,0.33248081841432225,0.47794117647058826,52.3728,4.8936,2.7609755954237114,0.6952380952380952,69.5,0.6095238095238096,0.3047619047619048,0.16204970293094242,0.33593304063347273,0.26666666666666666
63,Apollofirst Boutique Hotel,Amsterdam,52.350396,4.8756404,0.7208145645645647,0.0683297180043384,0.07463763757743429,0.3804714783640729,0.3007435889271006,0.19314468803270313,0.3872426710971886,0.37375696294068794,0.3385416666666667,0.0,0.09375,0.234375,0.48233695652173914,0.4296875,52.3728,4.8936,2.773695450941711,0.7238095238095238,72.4,0.5523809523809524,0.2761904761904762,0.07198352343162986,0.39348175009045777,0.7047619047619048
64,Appartement Hotel an der Riemergasse,Vienna,48.2071576,16.3765913,0.8645311978645314,0.04772234273318872,0.05569254826487039,0.307786751064062,0.455792705273281,0.18417100236293643,0.39877916678865244,0.42384244541818217,0.22222222222222224,0.0,0.0,0.0,0.3913043478260869,0.5,48.2084,16.3725,0.3331720425021837,0.10204081632653061,10.2,0.20408163265306123,0.8979591836734694,0.05419699541596637,0.46283422513685196,0.9183673469387755
65,Arbor City,London,51.5166755,-0.0697897,0.7532035852646544,0.14099783080260303,0.1295483250135322,0.2655190105819629,0.3035942740278299,0.28791115702938913,0.32972362357057017,0.37901172299376806,0.10178117048346055,0.061068702290076333,0.04580152671755725,0.0916030534351145,0.27713242615333555,0.4770992366412214,51.5073,-0.1277,4.140901826422121,0.7325,73.2,0.5349999999999999,0.26749999999999996,0.121817840440558,0.4027477487359627,0.725
66,Arbor Hyde Park,London,51.5126488,-0.1803795,0.7065579092606122,0.1594360086767896,0.12612016599506826,0.41851234965730766,0.32187623619282,0.22616705251061017,0.3467709329915467,0.35439397035539316,0.39414414414414417,0.02702702702702703,0.02027027027027027,0.08108108108108109,0.5170387779083432,0.46959459459459457,51.5073,-0.1277,3.6938974411924317,0.6325,63.2,0.7350000000000001,0.36750000000000005,0.11877824337958176,0.3973933600010262,0.7
67,Arenas Atiram Hotels,Barcelona,41.3904305,2.1262314,0.4324324324324327,0.007592190889370933,0.04426535153665724,0.6079067990832696,0.28231367554027087,0.20821237708080637,0.2834763006118805,0.28868459489646875,0.4166666666666667,0.0,0.0,0.0,0.5434782608695652,0.5,41.3825,2.1769,4.3180762751977735,0.9086538461538461,90.9,0.1826923076923077,0.09134615384615385,0.04331362530375839,0.31920785707044586,0.10576923076923077
68,Arion Cityhotel Vienna und Appartements,Vienna,48.1585332,16.3451115,0.5706860706860708,0.11171366594360088,0.2311902327539544,0.2581813444658583,0.1856597118207179,0.25347037540108897,0.20649993017458393,0.6454805571894668,0.16025641025641027,0.0,0.0,0.028846153846153848,0.342809364548495,0.4855769230769231,48.2084,16.3725,5.905036527738332,0.9523809523809523,95.2,0.09523809523809534,0.04761904761904767,0.20798137040024187,0.3372921521774566,0.1836734693877551
69,Arioso,Paris,48.8746066,2.3167195,0.29929929929929955,0.002169197396963124,0.010525049618091056,0.1925133689839572,0.2717836369040037,0.4401301190128519,0.602541206780455,0.03945356130251734,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.8535,2.3484,3.2982629647822437,0.6145374449339207,61.5,0.7709251101321586,0.3854625550660793,0.01047004688441303,0.296042043033613,0.09030837004405286
70,Armani Hotel Milano,Milan,45.470532,9.19302,0.8377439939939941,0.033622559652928416,0.04763336741444638,0.1925133689839572,0.28319546948826657,0.1742952888057224,0.36790372398044335,0.4126159893461637,0.052083333333333336,0.0,0.0,0.0,0.25815217391304346,0.5,45.4668,9.1905,0.45915671301075456,0.12962962962962962,13.0,0.2592592592592593,0.8703703703703703,0.046533684437082265,0.41915884867610775,0.8765432098765432
71,Art Hotel Navigli,Milan,45.4501306,9.1696481,0.7159070835541426,0.07266811279826466,0.21609430444457808,0.1959109847147415,0.412901482443504,0.23665253140089226,0.39541805597140056,0.27108992922712516,0.049019607843137254,0.11764705882352941,0.0,0.1764705882352941,0.21739130434782608,0.4117647058823529,45.4668,9.1905,2.4658982115077053,0.6296296296296297,63.0,0.7407407407407407,0.37037037037037035,0.19564433353408298,0.3789672067221549,0.7160493827160493
72,Arthotel ANA Boutique Six,Vienna,48.1941905,16.3462578,0.5772439105772442,0.0770065075921909,0.20779455103145486,0.278393175451999,0.4170316930943956,0.1990502764117849,0.25754452919663084,0.4957320914094877,0.1388888888888889,0.0,0.08333333333333333,0.041666666666666664,0.32608695652173914,0.5208333333333334,48.2084,16.3725,2.505809753891094,0.6802721088435374,68.0,0.6394557823129252,0.3197278911564626,0.18879601139900218,0.34925495610674046,0.30612244897959184
73,Arthotel ANA Prime,Vienna,48.1925582,16.3576071,0.6620149561326034,0.05422993492407809,0.10645335899440668,0.24052005829069595,0.2576070674862736,0.31545921342317584,0.2524168372472656,0.26537284215172446,0.13071895424836602,0.0784313725490196,0.0,0.11764705882352941,0.29411764705882354,0.4411764705882353,48.2084,16.3725,2.0787747946798962,0.6190476190476191,61.9,0.7619047619047619,0.38095238095238093,0.10115972778540387,0.34919555190276996,0.29931972789115646
74,Arthotel ANA Westbahn,Vienna,48.1979514,16.336318,0.738738738738739,0.014099783080260305,0.024478258254646057,0.11270871985157699,0.4256300986832129,0.1267592587030074,0.5490527126648567,0.28868459489646875,0.0,0.0,0.0,0.0,0.21739130434782608,0.5,48.2084,16.3725,2.9223448754846024,0.7619047619047619,76.2,0.4761904761904763,0.23809523809523814,0.02418346666064676,0.40448658533689485,0.6598639455782312
75,Artus Hotel by MH,Paris,48.8535639,2.3360169,0.8276276276276278,0.009761388286334056,0.013111204667107718,0.1925133689839572,0.38408165894498847,0.1677158187116427,0.27657149413743964,0.3749050605722141,0.16666666666666669,0.0,0.0,0.0,0.34782608695652173,0.5,48.8535,2.3484,0.9060339735349501,0.09030837004405286,9.0,0.1806167400881057,0.9096916299559471,0.013025996800273821,0.409430094225753,0.6123348017621145
76,Ashburn Hotel,London,51.4945522,-0.1861213,0.7413500456978717,0.04880694143167028,0.03524388043543634,0.2380509516059388,0.37420997746074747,0.25452663161061306,0.449324045919131,0.5401168671664189,0.07246376811594203,0.0,0.0,0.0,0.2741020793950851,0.5,51.5073,-0.1277,4.28510723452351,0.755,75.5,0.49,0.245,0.03463703223112644,0.44148854335057736,0.9275
77,Atahotel Contessa Jolanda,Milan,45.4984161,9.1904375,0.4908241574908243,0.028199566160520606,0.09117700126300596,0.13752369634722575,0.2406879834447448,0.17275610667125219,0.3811644812244983,0.43611569870985056,0.0,0.0,0.0,0.3333333333333333,0.21739130434782608,0.33333333333333337,45.4668,9.1905,3.5155532970320484,0.7839506172839507,78.4,0.4320987654320987,0.21604938271604934,0.08725693132978372,0.2907385600486362,0.16049382716049382
78,Atahotel Linea Uno,Milan,45.50054,9.2208089,0.6216216216216217,0.01843817787418655,0.06952547062007577,0.2055003819709702,0.3317382923619072,0.10449469099931999,0.13364756858037888,0.36245954692556637,0.09259259259259259,0.0,0.0,0.16666666666666666,0.2898550724637681,0.4166666666666667,45.4668,9.1905,4.433803250575601,0.8518518518518519,85.2,0.2962962962962963,0.14814814814814814,0.06721506470328119,0.30048356098078827,0.2037037037037037
79,Atala Champs Elys es,Paris,48.8735418,2.302442,0.5060060060060065,0.00542299349240781,0.004811451253984483,0.1925133689839572,0.3402471022799643,0.10796851051674557,0.3490353368270047,0.28868459489646875,0.0,0.0,0.0,0.5,0.21739130434782608,0.25,48.8535,2.3484,4.033403407952136,0.7819383259911894,78.2,0.4361233480176212,0.2180616740088106,0.004799913217398871,0.27725688985853353,0.06828193832599119
80,Atlantis Hotel Vienna,Vienna,48.2037451,16.3356767,0.5087309531753978,0.057483731019522775,0.1671979310759608,0.18339414125001086,0.23630622314037023,0.1986565507033742,0.19440389513580958,0.4816658050756054,0.15432098765432098,0.0,0.1111111111111111,0.2777777777777778,0.33816425120772947,0.4166666666666667,48.2084,16.3725,2.7774915199854187,0.7210884353741497,72.1,0.5578231292517006,0.2789115646258503,0.1546059456717157,0.2800957836026209,0.05442176870748299
81,Attica 21 Barcelona Mar,Barcelona,41.4052324,2.2117289,0.6397230563897232,0.03796095444685466,0.05310639321585373,0.22417603404998362,0.24942390919769597,0.2716709288838581,0.22915635209528118,0.28988744737520405,0.09259259259259259,0.1111111111111111,0.0,0.08333333333333333,0.2536231884057971,0.4583333333333333,41.3825,2.1769,3.8509980642332415,0.8653846153846154,86.5,0.26923076923076916,0.13461538461538458,0.05174426623951811,0.3366358681474336,0.21634615384615385
82,Au Manoir Saint Germain,Paris,48.853688,2.3322667,0.7655347655347657,0.041214750542299346,0.03446201960666386,0.2585061996826703,0.4603657000523642,0.20570698920719915,0.3740728145974509,0.3313766051801965,0.12820512820512822,0.0,0.0,0.0,0.3177257525083612,0.5,48.8535,2.3484,1.180572097732792,0.12555066079295155,12.6,0.25110132158590304,0.8744493392070485,0.033881503761164986,0.4199581755345921,0.6762114537444934
83,Austria Trend Hotel Ananas Wien,Vienna,48.1915401,16.3546263,0.5389389389389392,0.12906724511930584,0.2510374691766404,0.20369271105878248,0.3264698510280061,0.2245696687589483,0.23343882308313105,0.4593613203374351,0.02777777777777778,0.06666666666666667,0.025,0.35,0.21739130434782608,0.3375,48.2084,16.3725,2.295537113003487,0.6530612244897959,65.3,0.6938775510204083,0.34693877551020413,0.2239731824164486,0.30063668457959364,0.10884353741496598
84,Austria Trend Hotel Anatol Wien,Vienna,48.1945774,16.346356,0.7499223361292326,0.030368763557483733,0.07704336320442653,0.32367680614565575,0.29452711346530275,0.29495696206476824,0.2359218874036355,0.43275313971161167,0.22988505747126436,0.0,0.0,0.0,0.39730134932533734,0.5,48.2084,16.3725,2.4731961127988296,0.673469387755102,67.3,0.653061224489796,0.326530612244898,0.07421966032047672,0.4059932511752635,0.673469387755102
85,Austria Trend Hotel Astoria Wien,Vienna,48.2044655,16.3702399,0.60896380251219,0.09978308026030369,0.1344800625488663,0.216108816227104,0.4063764763280009,0.1778791543521097,0.27008861326126865,0.45168059062335536,0.01792114695340502,0.043010752688172046,0.0,0.1935483870967742,0.21739130434782608,0.4032258064516129,48.2084,16.3725,0.46846003976969053,0.14965986394557823,15.0,0.29931972789115646,0.8503401360544218,0.12617445130534516,0.34131475229340374,0.23129251700680273
86,Austria Trend Hotel Bosei Wien,Vienna,48.1629737,16.3404024,0.6060606060606062,0.0824295010845987,0.19510434834907078,0.30415875576069523,0.1927526451022275,0.29817053181861397,0.24517498881552727,0.49441216514676434,0.23809523809523808,0.0,0.0,0.15584415584415584,0.40372670807453415,0.42207792207792205,48.2084,16.3725,5.58361488621832,0.9251700680272109,92.5,0.14965986394557818,0.07482993197278909,0.17823350236543686,0.3457484836037921,0.25170068027210885
87,Austria Trend Hotel Doppio Wien,Vienna,48.1854312,16.404884,0.6959568263916092,0.07375271149674621,0.17844469838214952,0.28751835624655897,0.2343060646712023,0.31387726833472407,0.17590978823675416,0.4320651688100707,0.14492753623188406,0.0,0.0,0.13043478260869565,0.33081285444234404,0.43478260869565216,48.2084,16.3725,3.5049048814384016,0.8163265306122449,81.6,0.36734693877551017,0.18367346938775508,0.16419551686420816,0.36291255040234244,0.42857142857142855
88,Austria Trend Hotel Europa Wien,Vienna,48.2062103,16.3710387,0.7306195083972862,0.11605206073752712,0.1911349010645336,0.22674170678372357,0.44256251516805023,0.1902397454682922,0.2161998613268973,0.3794439153101123,0.015432098765432098,0.0,0.027777777777777776,0.1111111111111111,0.22946859903381642,0.4583333333333333,48.2084,16.3725,0.26647833718668806,0.08163265306122448,8.2,0.16326530612244894,0.9183673469387755,0.1749065510156376,0.3707257241583155,0.47619047619047616
89,Austria Trend Hotel Lassalle Wien,Vienna,48.2273013,16.4001791,0.6804804804804807,0.026030368763557483,0.07481806699945871,0.24110007639419404,0.25353205354489267,0.2225134883363994,0.17454778146290872,0.3658788555717845,0.13333333333333333,0.0,0.0,0.12,0.32173913043478264,0.44,48.2084,16.3725,2.936447755474406,0.7687074829931972,76.9,0.4625850340136055,0.23129251700680276,0.07215140725641771,0.3401468628023066,0.21768707482993196
90,Austria Trend Hotel Park Royal Palace Vienna,Vienna,48.191339,16.3165873,0.7131737000158054,0.08134490238611715,0.21795874180549707,0.2501637171064726,0.24765985137631413,0.22538098452097227,0.17379560311430814,0.551840413496121,0.10964912280701754,0.05263157894736842,0.039473684210526314,0.15789473684210525,0.2860411899313501,0.4407894736842105,48.2084,16.3725,4.5575827675220095,0.8639455782312925,86.4,0.27210884353741505,0.13605442176870752,0.19717629499106895,0.36104144475626565,0.4013605442176871
91,Austria Trend Hotel Rathauspark Wien,Vienna,48.2133054,16.3567884,0.6602238602238606,0.05856832971800434,0.11072352198231791,0.3093688140006272,0.3252690357916189,0.1927726865471324,0.25409007170527825,0.4386769131877818,0.15151515151515152,0.0,0.0,0.05454545454545454,0.3359683794466403,0.4727272727272727,48.2084,16.3725,1.285662330223733,0.42857142857142855,42.9,0.8571428571428571,0.5714285714285714,0.10501162458650011,0.3644501941464249,0.4421768707482993
92,Austria Trend Hotel Savoyen Vienna,Vienna,48.1950444,16.3844751,0.7730261907477098,0.1702819956616052,0.23894869790100437,0.23182428545781567,0.25881421827026757,0.2517670392267106,0.27493263944618984,0.4908790410189569,0.10548523206751056,0.02531645569620253,0.0,0.0,0.29168959823885526,0.5,48.2084,16.3725,1.7300615118768299,0.5714285714285714,57.1,0.8571428571428572,0.4285714285714286,0.214263195737293,0.3983514037130873,0.6122448979591837
93,Austria Trend Parkhotel Sch nbrunn Wien,Vienna,48.1866506,16.3023375,0.6715465465465467,0.0770065075921909,0.23955012930775244,0.2745987031176107,0.293188931732302,0.2038625221478545,0.2582319334751121,0.5125277461732484,0.11574074074074076,0.0,0.0,0.041666666666666664,0.3079710144927536,0.4791666666666667,48.2084,16.3725,5.7351873786004095,0.9319727891156463,93.2,0.1360544217687074,0.0680272108843537,0.21474851484412527,0.36598891133418554,0.4557823129251701
94,Auteuil Tour Eiffel,Paris,48.8506499,2.2750873,0.2981029810298106,0.04338394793926247,0.07355506104528778,0.24429838454228697,0.3218097649112185,0.18314781846628336,0.20480377037865882,0.440908564196333,0.2032520325203252,0.0,0.0,0.0,0.37645811240721105,0.5,48.8535,2.3484,5.373413267079554,0.973568281938326,97.4,0.052863436123347984,0.026431718061673992,0.0709756281674057,0.24477652259229807,0.037444933920704845
95,Avenida Palace,Barcelona,41.3891168,2.1671986,0.6770127792025604,0.1475054229934924,0.1911950442052084,0.2950154646398107,0.4514888784290143,0.197615628497465,0.27459132000388364,0.30510104358009366,0.04866180048661801,0.0,0.06569343065693431,0.15328467153284672,0.25547445255474455,0.4562043795620438,41.3825,2.1769,1.0937972817733497,0.2980769230769231,29.8,0.5961538461538461,0.7019230769230769,0.1749570420408686,0.3626833290221766,0.40384615384615385
96,Avo Hotel,London,51.5460628,-0.0700817,0.6229778165262039,0.03253796095444685,0.014013351777229809,0.2858638687515693,0.2228576593900099,0.34105220316447515,0.35965405248478577,0.2595352111504979,0.10752688172043011,0.0,0.0,0.0,0.30154277699859744,0.5,51.5073,-0.1277,5.870816659276116,0.86,86.0,0.28,0.14,0.013916072515467025,0.3681291536086846,0.4925
97,Axel Hotel Barcelona Urban Spa Adults Only,Barcelona,41.3873478,2.1603987,0.6439003105669772,0.12581344902386116,0.1594394659289108,0.23282309158197975,0.34522084462851244,0.2279252859419942,0.4029694359950351,0.43166451315261345,0.042735042735042736,0.03418803418803419,0.0,0.15384615384615385,0.23968784838350055,0.4230769230769231,41.3825,2.1769,1.478442535669515,0.40384615384615385,40.4,0.8076923076923077,0.5961538461538461,0.14793666930353402,0.3736860052394737,0.4519230769230769
98,Ayre Hotel Caspe,Barcelona,41.3961021,2.1794688,0.7176114167264611,0.12147505422993493,0.2044265351536657,0.3107187642116014,0.3135909494362901,0.30897172483962787,0.4533254107574639,0.5060712622930585,0.16224188790560473,0.035398230088495575,0.02654867256637168,0.10619469026548672,0.3328203155059638,0.46017699115044247,41.3825,2.1769,1.5275901952577606,0.41346153846153844,41.3,0.8269230769230769,0.5865384615384616,0.18600354922736867,0.42805618097695436,0.7692307692307693
99,Ayre Hotel Gran V a,Barcelona,41.3732462,2.1474351,0.7319819819819819,0.1594360086767896,0.2913333734287604,0.2999262973002469,0.37979840998813097,0.2428526463645167,0.350931066789822,0.44337071436306763,0.11261261261261263,0.0,0.02027027027027027,0.02027027027027027,0.30552291421856637,0.5,41.3825,2.1769,2.6651118656221664,0.7115384615384616,71.2,0.5769230769230769,0.28846153846153844,0.25567530736632776,0.40717441485106004,0.6538461538461539
100,Ayre Hotel Rosell n,Barcelona,41.4047382,2.1727127,0.7771771771771772,0.11822125813449025,0.1392915138028508,0.2542586000743572,0.3726564110817987,0.22781448478015856,0.3828551315534291,0.4379624601479093,0.09090909090909091,0.0,0.02727272727272727,0.13636363636363635,0.2885375494071146,0.44545454545454544,41.3825,2.1769,2.4973226483047255,0.6730769230769231,67.3,0.6538461538461537,0.32692307692307687,0.13040659008789937,0.417902831411021,0.7115384615384616
